user_id,name,gender,age,city,signup_date,is_swiggy_one
1443,Aditya Singh,Male,38,Delhi,2023-05-21,0
1444,Tanmay Pillai,Male,23,Mumbai,2024-06-27,0
1445,Manish Das,Male,32,Kolkata,2023-06-05,0
1446,Ritu Patel,Female,27,Bangalore,2023-05-07,0
1447,Megha Kulkarni,Female,27,Delhi,2023-09-11,1
1448,Suresh Mukherjee,Male,37,Pune,2023-01-28,0
1449,Ritu Malhotra,Female,51,Pune,2023-07-13,0
1450,Isha Verma,Female,34,Chennai,2024-05-21,0
1451,Gaurav Nambiar,Male,23,Pune,2024-06-24,0
1452,Nikhil Singh,Male,43,Mumbai,2024-03-06,0
1453,Gaurav Patel,Male,23,Bangalore,2023-01-15,1
1454,Amit Bose,Male,37,Pune,2024-05-28,0
1455,Komal Bose,Female,28,Bangalore,2023-10-12,1
1456,Siddharth Rao,Male,28,Chennai,2023-12-01,0
1457,Karthik Choudhury,Male,34,Hyderabad,2023-03-01,1
1458,Pooja Deshmukh,Female,22,Pune,2023-11-13,0
1459,Aditya Sharma,Male,27,Kolkata,2023-01-12,1
1460,Pallavi Malhotra,Female,35,Chennai,2023-06-20,0
1461,Bhavna Gupta,Female,20,Chennai,2023-12-10,0
1462,Pallavi Patel,Female,23,Delhi,2024-05-23,0
1463,Ananya Chopra,Female,29,Chennai,2024-01-12,1
1464,Anand Pillai,Male,26,Kolkata,2023-08-22,0
1465,Amit Sharma,Male,21,Mumbai,2024-04-28,0
1466,Kunal Verma,Male,45,Pune,2023-08-18,1
1467,Bhavna Singh,Female,23,Delhi,2024-01-17,1
1468,Kunal Nair,Male,52,Chennai,2023-02-17,0
1469,Manish Joshi,Male,38,Chennai,2023-12-02,1
1470,Priya Das,Female,37,Mumbai,2023-11-08,0
1471,Manish Das,Male,50,Pune,2023-07-20,0
1472,Vikram Sharma,Male,20,Hyderabad,2023-08-27,0
1473,Deepak Sharma,Male,43,Chennai,2023-11-11,1
1474,Varun Chopra,Male,28,Bangalore,2023-10-14,1
1475,Siddharth Kulkarni,Male,42,Kolkata,2024-04-14,0
1476,Anand Gupta,Male,27,Pune,2024-02-08,1
1477,Varun Pillai,Male,34,Mumbai,2023-10-26,1
1478,Shreya Choudhury,Female,39,Chennai,2023-11-22,0
1479,Rohan Rao,Male,25,Mumbai,2023-06-09,1
1480,Deepika Singh,Female,26,Hyderabad,2024-01-02,0
1481,Manish Joshi,Male,35,Hyderabad,2023-05-03,1
1482,Komal Choudhury,Female,21,Pune,2023-08-09,0
1483,Neha Patel,Female,34,Kolkata,2023-12-31,0
1484,Ayush Joshi,Male,30,Delhi,2023-02-01,0
1485,Simran Mukherjee,Female,25,Mumbai,2024-04-18,1
1486,Aditya Sharma,Male,33,Bangalore,2023-05-14,1
1487,Megha Pillai,Female,24,Kolkata,2023-09-23,0
1488,Rahul Patel,Male,47,Mumbai,2023-05-12,1
1489,Pooja Verma,Female,22,Hyderabad,2023-06-22,0
1490,Bhavna Bose,Female,20,Hyderabad,2024-01-27,0
1491,Nikhil Rao,Male,36,Mumbai,2023-10-14,0
1492,Amit Bhat,Male,34,Pune,2023-10-30,0
1493,Ananya Patel,Female,43,Delhi,2023-05-21,0
1494,Tanmay Mukherjee,Male,20,Chennai,2024-01-27,0
1495,Aditi Mukherjee,Female,50,Chennai,2023-12-19,0
1496,Shreya Mehta,Female,20,Mumbai,2023-11-23,0
1497,Arjun Verma,Male,49,Chennai,2024-06-26,1
1498,Kunal Gupta,Male,34,Mumbai,2023-09-30,0
1499,Suresh Sen,Male,43,Chennai,2023-12-30,0
1500,Kunal Nair,Male,39,Pune,2024-01-03,0
1501,Harsh Choudhury,Male,28,Delhi,2023-07-12,0
1502,Simran Joshi,Female,50,Mumbai,2023-02-08,1
1503,Rakesh Nair,Male,52,Bangalore,2024-05-04,1
1504,Vikram Singh,Male,30,Kolkata,2023-11-28,1
1505,Anand Choudhury,Male,26,Mumbai,2024-06-22,0
1506,Nikhil Choudhury,Male,44,Kolkata,2023-04-14,1
1507,Neha Reddy,Female,46,Kolkata,2024-05-13,0
1508,Harsh Mukherjee,Male,41,Kolkata,2023-08-17,0
1509,Pranav Joshi,Male,37,Kolkata,2023-05-11,1
1510,Harsh Sen,Male,21,Hyderabad,2023-07-06,0
1511,Tanmay Sen,Male,50,Bangalore,2023-05-25,1
1512,Suresh Das,Male,29,Delhi,2023-04-01,0
1513,Deepika Sharma,Female,32,Delhi,2023-09-13,0
1514,Aishwarya Gupta,Female,19,Kolkata,2023-02-19,0
1515,Divya Kulkarni,Female,43,Hyderabad,2023-12-26,0
1516,Gaurav Sen,Male,33,Kolkata,2023-06-16,0
1517,Karthik Sharma,Male,35,Delhi,2023-04-18,1
1518,Pranav Reddy,Male,23,Kolkata,2023-04-06,1
1519,Komal Sharma,Female,29,Hyderabad,2024-03-20,1
1520,Deepak Rao,Male,45,Mumbai,2023-09-29,0
1521,Swati Gupta,Female,44,Bangalore,2024-05-17,1
1522,Priya Kulkarni,Female,37,Bangalore,2024-05-06,1
1523,Abhishek Reddy,Male,37,Kolkata,2023-03-25,0
1524,Karthik Bose,Male,50,Hyderabad,2023-09-29,1
1525,Divya Das,Female,42,Hyderabad,2023-07-11,0
1526,Deepika Deshmukh,Female,33,Delhi,2023-10-03,0
1527,Harsh Pillai,Male,24,Bangalore,2023-12-19,0
1528,Nandini Nair,Female,22,Pune,2024-02-01,0
1529,Simran Pillai,Female,49,Chennai,2023-08-30,0
1530,Pranav Choudhury,Male,51,Bangalore,2024-06-13,0
1531,Aditya Deshmukh,Male,29,Mumbai,2023-08-05,0
1532,Amit Kulkarni,Male,46,Bangalore,2023-07-26,0
1533,Rakesh Mehta,Male,23,Delhi,2023-03-31,0
1534,Simran Singh,Female,36,Chennai,2024-06-16,0
1535,Harsh Bhat,Male,52,Pune,2024-03-05,1
1536,Vikram Sen,Male,25,Pune,2023-04-19,0
1537,Karthik Mukherjee,Male,45,Delhi,2023-09-28,0
1538,Nandini Bhat,Female,21,Hyderabad,2023-06-26,1
1539,Rakesh Bhat,Male,44,Kolkata,2023-02-09,0
1540,Komal Nair,Female,49,Bangalore,2023-10-03,0
1541,Deepak Joshi,Male,36,Delhi,2024-05-18,0
1542,Suresh Iyer,Male,47,Delhi,2023-11-25,1
1543,Anushka Nambiar,Female,31,Bangalore,2024-03-28,1
1544,Bhavna Chopra,Female,52,Chennai,2024-01-18,0
1545,Rohan Joshi,Male,51,Kolkata,2024-02-18,1
1546,Kunal Rao,Male,31,Chennai,2023-03-01,1
1547,Ananya Das,Female,31,Kolkata,2023-10-08,0
1548,Pallavi Bose,Female,26,Kolkata,2023-02-01,1
1549,Anushka Deshmukh,Female,49,Mumbai,2023-12-25,1
1550,Bhavna Choudhury,Female,37,Bangalore,2023-01-29,0
1551,Anand Rao,Male,33,Chennai,2023-08-19,0
1552,Isha Kulkarni,Female,20,Pune,2023-01-10,0
1553,Tanmay Reddy,Male,19,Pune,2023-08-18,1
1554,Komal Choudhury,Female,36,Kolkata,2024-03-09,0
1555,Deepika Mehta,Female,48,Mumbai,2023-11-06,0
1556,Nandini Gupta,Female,51,Bangalore,2024-01-19,0
1557,Shruti Pillai,Female,49,Bangalore,2023-03-07,1
1558,Isha Singh,Female,36,Chennai,2023-09-25,0
1559,Ritu Iyer,Female,34,Pune,2023-02-28,0
1560,Rhea Singh,Female,27,Kolkata,2023-01-27,0
1561,Aishwarya Kulkarni,Female,43,Hyderabad,2023-02-06,0
1562,Deepak Choudhury,Male,49,Mumbai,2024-01-03,0
1563,Ayush Mukherjee,Male,37,Mumbai,2023-04-10,0
1564,Bhavna Mukherjee,Female,30,Chennai,2023-12-10,0
1565,Nikhil Nair,Male,38,Kolkata,2024-03-06,0
1566,Megha Mehta,Female,37,Pune,2024-04-19,0
1567,Ananya Nambiar,Female,23,Pune,2024-04-28,0
1568,Ayush Bose,Male,38,Pune,2024-02-28,1
1569,Vikram Rao,Male,45,Delhi,2024-04-13,1
1570,Rohan Chopra,Male,30,Delhi,2023-11-17,0
1571,Manish Mehta,Male,29,Mumbai,2023-06-12,0
1572,Vikram Bhat,Male,46,Hyderabad,2024-02-18,0
1573,Shreya Sharma,Female,31,Bangalore,2024-01-18,0
1574,Pallavi Rao,Female,19,Bangalore,2023-09-12,1
1575,Shruti Iyer,Female,43,Bangalore,2024-05-30,0
1576,Rohan Verma,Male,37,Delhi,2024-04-11,0
1577,Kavya Pillai,Female,40,Mumbai,2024-05-16,1
1578,Kunal Bose,Male,33,Bangalore,2023-08-18,0
1579,Abhishek Sharma,Male,51,Pune,2023-06-23,1
1580,Pranav Nambiar,Male,22,Delhi,2023-02-19,0
1581,Amit Choudhury,Male,45,Bangalore,2024-03-30,0
1582,Aditi Choudhury,Female,32,Mumbai,2023-01-10,1
1583,Ayush Malhotra,Male,27,Delhi,2024-03-04,0
1584,Siddharth Bhat,Male,37,Bangalore,2023-04-27,0
1585,Ritu Bhat,Female,35,Mumbai,2024-06-19,0
1586,Komal Kulkarni,Female,29,Delhi,2023-02-10,0
1587,Harsh Chopra,Male,34,Delhi,2023-01-03,1
1588,Aditya Sen,Male,50,Kolkata,2023-06-02,0
1589,Mayank Gupta,Male,33,Delhi,2024-04-12,0
1590,Aishwarya Deshmukh,Female,25,Bangalore,2023-06-28,0
1591,Megha Pillai,Female,46,Delhi,2023-04-29,1
1592,Rahul Iyer,Male,29,Kolkata,2023-12-03,1
1593,Anushka Mehta,Female,24,Kolkata,2024-01-17,0
1594,Aditya Bose,Male,48,Hyderabad,2023-10-06,0
1595,Kavya Nambiar,Female,29,Chennai,2023-04-26,1
1596,Kunal Gupta,Male,49,Hyderabad,2024-03-24,1
1597,Megha Bhat,Female,27,Bangalore,2024-05-09,0
1598,Varun Deshmukh,Male,23,Bangalore,2023-09-25,0
1599,Harsh Pillai,Male,33,Pune,2023-12-13,0
1600,Varun Pillai,Male,34,Kolkata,2024-05-08,1
1601,Neha Mukherjee,Female,22,Pune,2023-01-12,0
1602,Siddharth Chopra,Male,50,Chennai,2023-06-19,1
1603,Tanvi Nair,Female,36,Delhi,2023-02-21,0
1604,Shreya Nair,Female,48,Bangalore,2024-03-30,0
1605,Sneha Chopra,Female,39,Hyderabad,2023-05-02,0
1606,Aditya Bose,Male,21,Hyderabad,2023-01-01,0
1607,Pallavi Mukherjee,Female,48,Mumbai,2023-12-16,0
1608,Suresh Deshmukh,Male,49,Delhi,2024-01-08,0
1609,Aditya Pillai,Male,19,Mumbai,2023-12-16,1
1610,Simran Malhotra,Female,25,Delhi,2023-02-16,0
1611,Neha Choudhury,Female,45,Kolkata,2023-04-20,1
1612,Abhishek Gupta,Male,44,Chennai,2023-08-09,0
1613,Harsh Singh,Male,45,Bangalore,2023-02-17,0
1614,Manish Deshmukh,Male,51,Kolkata,2023-05-18,0
1615,Siddharth Verma,Male,46,Pune,2024-05-09,0
1616,Harsh Sen,Male,27,Mumbai,2023-04-17,0
1617,Pallavi Bose,Female,34,Hyderabad,2023-10-08,0
1618,Shruti Deshmukh,Female,27,Chennai,2023-05-22,0
1619,Komal Mukherjee,Female,39,Chennai,2023-08-11,1
1620,Rhea Das,Female,27,Kolkata,2023-07-02,0
1621,Komal Gupta,Female,41,Chennai,2024-05-06,0
1622,Rhea Mukherjee,Female,46,Delhi,2023-01-14,0
1623,Pranav Iyer,Male,22,Bangalore,2023-07-24,1
1624,Karthik Pillai,Male,28,Delhi,2023-03-05,0
1625,Ritu Mukherjee,Female,41,Bangalore,2024-04-08,1
1626,Mayank Nambiar,Male,43,Pune,2023-09-01,0
1627,Komal Pillai,Female,43,Bangalore,2024-02-01,0
1628,Simran Verma,Female,35,Bangalore,2023-07-27,0
1629,Swati Nambiar,Female,42,Kolkata,2023-07-21,0
1630,Karthik Deshmukh,Male,23,Mumbai,2023-07-11,0
1631,Pranav Verma,Male,36,Hyderabad,2023-09-28,1
1632,Priya Singh,Female,28,Hyderabad,2023-02-10,1
1633,Anushka Verma,Female,38,Chennai,2024-05-17,0
1634,Sneha Choudhury,Female,52,Delhi,2023-08-14,0
1635,Siddharth Reddy,Male,44,Hyderabad,2023-04-05,1
1636,Ayush Singh,Male,42,Delhi,2023-10-28,1
1637,Simran Nambiar,Female,26,Bangalore,2023-12-21,0
1638,Amit Pillai,Male,43,Delhi,2023-04-27,0
1639,Priya Malhotra,Female,42,Chennai,2024-06-10,0
1640,Aditi Verma,Female,31,Delhi,2023-11-25,0
1641,Kunal Mukherjee,Male,19,Pune,2023-03-09,1
1642,Ayush Kulkarni,Male,25,Chennai,2023-07-30,0
1643,Isha Patel,Female,28,Kolkata,2023-01-25,0
1644,Ananya Patel,Female,22,Bangalore,2023-07-02,0
1645,Anand Nair,Male,45,Delhi,2024-02-02,0
1646,Kavya Singh,Female,43,Bangalore,2023-05-02,0
1647,Mayank Sen,Male,23,Bangalore,2024-01-02,0
1648,Karthik Pillai,Male,24,Delhi,2023-10-16,0
1649,Shreya Bose,Female,20,Chennai,2024-04-30,1
1650,Vikram Bose,Male,37,Chennai,2023-05-28,1
1651,Priya Mukherjee,Female,28,Chennai,2023-05-07,1
1652,Simran Mukherjee,Female,38,Bangalore,2023-08-04,0
1653,Ritu Kulkarni,Female,51,Kolkata,2023-05-26,1
1654,Rakesh Mehta,Male,26,Mumbai,2023-07-05,0
1655,Vishal Deshmukh,Male,23,Kolkata,2023-10-25,0
1656,Pooja Rao,Female,50,Kolkata,2023-12-05,1
1657,Aditya Joshi,Male,23,Pune,2023-07-18,1
1658,Tanvi Bhat,Female,38,Kolkata,2023-06-06,0
1659,Tanvi Kulkarni,Female,19,Mumbai,2023-11-17,1
1660,Harsh Nambiar,Male,36,Hyderabad,2024-01-04,1
1661,Aditi Deshmukh,Female,41,Hyderabad,2023-11-09,0
1662,Kunal Nambiar,Male,24,Pune,2023-10-15,0
1663,Vishal Rao,Male,23,Delhi,2023-03-19,0
1664,Anand Sen,Male,32,Hyderabad,2023-02-07,0
1665,Isha Iyer,Female,44,Delhi,2023-08-17,0
1666,Neha Deshmukh,Female,51,Pune,2023-04-03,0
1667,Ayush Nair,Male,29,Chennai,2024-06-10,1
1668,Kunal Sen,Male,28,Pune,2024-05-10,0
1669,Suresh Chopra,Male,23,Mumbai,2023-09-28,0
1670,Ayush Rao,Male,42,Pune,2024-02-02,0
1671,Ananya Verma,Female,39,Kolkata,2023-04-16,0
1672,Bhavna Mehta,Female,30,Pune,2024-01-21,0
1673,Nandini Nambiar,Female,23,Chennai,2024-06-13,1
1674,Siddharth Bose,Male,41,Delhi,2024-05-13,0
1675,Siddharth Iyer,Male,29,Hyderabad,2023-08-24,1
1676,Ritu Iyer,Female,29,Mumbai,2024-01-06,0
1677,Ayush Nair,Male,40,Hyderabad,2023-04-27,0
1678,Aditi Rao,Female,29,Pune,2024-02-25,1
1679,Vikram Sen,Male,29,Pune,2023-05-18,0
1680,Anand Iyer,Male,29,Bangalore,2023-09-22,0
1681,Anushka Sen,Female,20,Kolkata,2023-10-18,0
1682,Manish Bhat,Male,49,Hyderabad,2023-06-24,1
1683,Anushka Iyer,Female,30,Chennai,2024-06-07,1
1684,Deepika Bhat,Female,23,Pune,2023-08-24,0
1685,Aditya Sharma,Male,52,Mumbai,2024-05-31,0
1686,Rakesh Gupta,Male,49,Mumbai,2023-02-09,0
1687,Rohan Chopra,Male,27,Kolkata,2023-01-02,0
1688,Pallavi Kulkarni,Female,21,Delhi,2024-06-26,0
1689,Shreya Das,Female,25,Pune,2024-03-11,1
1690,Swati Patel,Female,45,Delhi,2023-09-21,1
1691,Anand Malhotra,Male,52,Bangalore,2023-01-08,0
1692,Harsh Singh,Male,42,Hyderabad,2023-04-20,1
1693,Aishwarya Mukherjee,Female,42,Hyderabad,2023-10-10,0
1694,Ritu Kulkarni,Female,49,Pune,2023-07-03,0
1695,Aishwarya Joshi,Female,41,Pune,2024-02-12,0
1696,Mayank Nair,Male,29,Hyderabad,2023-04-13,1
1697,Tanvi Mukherjee,Female,22,Pune,2023-06-14,0
1698,Rohan Iyer,Male,46,Hyderabad,2023-04-01,1
1699,Nikhil Patel,Male,21,Pune,2024-01-29,0
1700,Anushka Nambiar,Female,37,Pune,2023-02-28,0
1701,Tanmay Chopra,Male,19,Hyderabad,2023-07-26,0
1702,Ritu Verma,Female,51,Chennai,2024-06-12,0
1703,Ayush Verma,Male,34,Delhi,2023-01-01,0
1704,Arjun Bose,Male,44,Delhi,2024-02-20,0
1705,Mayank Choudhury,Male,24,Bangalore,2023-10-19,0
1706,Megha Mehta,Female,31,Mumbai,2024-04-10,0
1707,Arjun Reddy,Male,51,Hyderabad,2023-04-20,0
1708,Tanvi Gupta,Female,51,Chennai,2023-09-21,0
1709,Komal Deshmukh,Female,49,Hyderabad,2023-09-07,0
1710,Rhea Deshmukh,Female,20,Pune,2024-05-08,1
1711,Pranav Nambiar,Male,33,Chennai,2023-08-24,0
1712,Megha Malhotra,Female,19,Pune,2023-09-27,1
1713,Pranav Pillai,Male,40,Kolkata,2023-03-19,0
1714,Gaurav Singh,Male,32,Delhi,2023-10-03,1
1715,Gaurav Rao,Male,34,Mumbai,2023-09-29,1
1716,Suresh Bhat,Male,28,Delhi,2023-04-20,1
1717,Ayush Pillai,Male,19,Hyderabad,2023-02-13,0
1718,Anushka Singh,Female,36,Hyderabad,2024-05-17,1
1719,Shreya Nair,Female,27,Chennai,2023-02-25,0
1720,Aditi Mukherjee,Female,51,Bangalore,2023-12-22,0
1721,Manish Gupta,Male,52,Kolkata,2024-04-16,1
1722,Rahul Pillai,Male,43,Mumbai,2023-04-14,1
1723,Divya Mukherjee,Female,34,Delhi,2023-10-03,0
1724,Megha Reddy,Female,46,Hyderabad,2023-08-04,0
1725,Megha Bose,Female,47,Delhi,2023-07-04,0
1726,Aditya Mehta,Male,34,Chennai,2024-03-18,0
1727,Vikram Iyer,Male,19,Hyderabad,2023-06-30,0
1728,Tanmay Malhotra,Male,39,Pune,2024-05-13,1
1729,Pranav Gupta,Male,29,Kolkata,2023-03-03,1
1730,Aditi Nambiar,Female,47,Bangalore,2023-12-09,1
1731,Simran Mukherjee,Female,35,Chennai,2023-12-19,1
1732,Nikhil Pillai,Male,31,Pune,2023-06-28,0
1733,Megha Singh,Female,51,Kolkata,2024-05-14,0
1734,Sneha Bose,Female,37,Pune,2024-04-19,0
1735,Kunal Nambiar,Male,40,Chennai,2024-03-07,0
1736,Sneha Patel,Female,40,Mumbai,2023-08-22,1
1737,Komal Mehta,Female,44,Pune,2023-10-05,0
1738,Bhavna Sen,Female,47,Pune,2024-02-28,1
1739,Vikram Nair,Male,35,Kolkata,2023-03-23,1
1740,Pooja Gupta,Female,49,Bangalore,2023-02-25,1
1741,Pallavi Patel,Female,35,Bangalore,2023-06-09,1
1742,Shruti Nair,Female,37,Mumbai,2024-03-29,0
1743,Siddharth Reddy,Male,21,Bangalore,2024-01-01,0
1744,Aditi Deshmukh,Female,36,Chennai,2024-03-31,1
1745,Anand Bhat,Male,46,Hyderabad,2024-06-20,0
1746,Megha Chopra,Female,33,Pune,2023-04-02,0
1747,Kavya Mehta,Female,38,Mumbai,2023-01-11,1
1748,Nikhil Joshi,Male,19,Hyderabad,2024-05-18,0
1749,Shruti Sharma,Female,46,Chennai,2023-10-27,0
1750,Vishal Das,Male,45,Mumbai,2024-03-23,0
1751,Harsh Nambiar,Male,43,Hyderabad,2023-08-14,1
1752,Isha Nair,Female,36,Pune,2023-10-19,0
1753,Kavya Rao,Female,23,Chennai,2023-07-06,1
1754,Tanmay Deshmukh,Male,47,Pune,2023-10-06,0
1755,Ritu Singh,Female,28,Bangalore,2023-02-20,0
1756,Kunal Gupta,Male,36,Delhi,2023-05-09,0
1757,Suresh Patel,Male,19,Mumbai,2024-05-20,1
1758,Shruti Chopra,Female,48,Delhi,2023-02-02,1
1759,Amit Mehta,Male,44,Chennai,2023-03-15,0
1760,Abhishek Mehta,Male,43,Chennai,2023-01-13,1
1761,Pranav Deshmukh,Male,21,Mumbai,2023-07-23,0
1762,Siddharth Pillai,Male,49,Mumbai,2024-02-03,0
1763,Tanvi Reddy,Female,21,Kolkata,2024-06-17,1
1764,Isha Joshi,Female,42,Mumbai,2023-02-23,0
1765,Aditya Nair,Male,46,Kolkata,2023-11-29,1
1766,Nandini Gupta,Female,34,Hyderabad,2023-01-10,0
1767,Komal Bhat,Female,42,Mumbai,2023-04-02,1
1768,Sneha Pillai,Female,40,Pune,2023-03-03,1
1769,Harsh Mukherjee,Male,25,Chennai,2023-05-09,0
1770,Simran Nambiar,Female,41,Chennai,2024-03-25,0
1771,Harsh Bose,Male,27,Delhi,2023-09-14,0
1772,Komal Deshmukh,Female,37,Pune,2024-05-16,1
1773,Vishal Das,Male,48,Delhi,2023-10-09,0
1774,Rohan Malhotra,Male,47,Mumbai,2023-10-30,0
1775,Deepika Sharma,Female,51,Chennai,2024-01-24,0
1776,Rakesh Das,Male,34,Chennai,2023-11-25,0
1777,Ritu Malhotra,Female,50,Kolkata,2023-06-07,0
1778,Kavya Nambiar,Female,26,Delhi,2023-04-09,0
1779,Amit Iyer,Male,21,Mumbai,2023-07-26,1
1780,Aditya Verma,Male,43,Pune,2024-05-16,0
1781,Ananya Das,Female,23,Mumbai,2023-01-14,0
1782,Tanmay Chopra,Male,24,Chennai,2024-04-24,0
1783,Nikhil Mukherjee,Male,45,Kolkata,2024-01-13,0
1784,Rakesh Mehta,Male,21,Pune,2023-03-14,0
1785,Abhishek Malhotra,Male,25,Bangalore,2023-08-25,0
1786,Abhishek Malhotra,Male,34,Kolkata,2023-07-03,0
1787,Bhavna Gupta,Female,41,Chennai,2024-04-14,0
1788,Pooja Reddy,Female,30,Chennai,2024-02-16,0
1789,Vishal Bhat,Male,41,Hyderabad,2023-11-19,0
1790,Megha Kulkarni,Female,46,Chennai,2023-11-28,0
1791,Pranav Mukherjee,Male,35,Kolkata,2024-01-04,0
1792,Shreya Sharma,Female,21,Kolkata,2023-10-19,0
1793,Karthik Sharma,Male,33,Delhi,2023-08-08,0
1794,Harsh Mehta,Male,51,Pune,2023-06-08,1
1795,Megha Iyer,Female,35,Mumbai,2024-01-11,0
1796,Suresh Mehta,Male,38,Chennai,2023-04-05,0
1797,Mayank Patel,Male,39,Kolkata,2024-05-09,1
1798,Rakesh Nambiar,Male,21,Delhi,2024-01-26,1
1799,Deepak Das,Male,46,Chennai,2024-03-02,0
1800,Suresh Nambiar,Male,19,Chennai,2024-01-27,1
1801,Deepak Mukherjee,Male,28,Pune,2023-12-01,0
1802,Vikram Verma,Male,44,Kolkata,2024-04-01,0
1803,Suresh Kulkarni,Male,44,Delhi,2023-06-01,1
1804,Gaurav Sen,Male,22,Kolkata,2024-02-13,1
1805,Pallavi Kulkarni,Female,27,Chennai,2023-05-19,0
1806,Gaurav Bose,Male,31,Kolkata,2024-06-20,1
1807,Arjun Kulkarni,Male,24,Delhi,2023-04-26,0
1808,Megha Das,Female,39,Mumbai,2023-12-19,0
1809,Karthik Reddy,Male,47,Delhi,2023-05-30,0
1810,Abhishek Pillai,Male,28,Delhi,2023-03-29,1
1811,Suresh Bhat,Male,37,Mumbai,2023-01-15,1
1812,Karthik Deshmukh,Male,20,Hyderabad,2023-12-06,1
1813,Abhishek Mukherjee,Male,35,Pune,2024-05-09,0
1814,Harsh Choudhury,Male,20,Kolkata,2024-01-21,0
1815,Arjun Reddy,Male,37,Bangalore,2023-07-25,0
1816,Ananya Deshmukh,Female,19,Kolkata,2023-03-10,0
1817,Rhea Pillai,Female,25,Delhi,2023-01-20,1
1818,Swati Bose,Female,25,Pune,2023-11-20,0
1819,Kunal Rao,Male,48,Pune,2023-01-23,1
1820,Tanvi Chopra,Female,29,Hyderabad,2023-01-19,1
1821,Megha Nambiar,Female,34,Delhi,2024-05-28,1
1822,Tanmay Mehta,Male,20,Hyderabad,2023-10-14,1
1823,Shreya Pillai,Female,24,Mumbai,2024-01-27,0
1824,Varun Nair,Male,28,Pune,2024-03-12,0
1825,Deepika Mukherjee,Female,32,Mumbai,2023-05-22,0
1826,Vikram Joshi,Male,52,Kolkata,2023-05-19,0
1827,Tanmay Sen,Male,39,Mumbai,2023-03-11,0
1828,Kunal Singh,Male,28,Chennai,2023-01-31,0
1829,Kavya Joshi,Female,36,Hyderabad,2023-06-05,0
1830,Vikram Reddy,Male,36,Bangalore,2023-08-25,0
1831,Ayush Sharma,Male,24,Delhi,2024-05-03,1
1832,Komal Nambiar,Female,30,Delhi,2024-02-01,0
1833,Kunal Rao,Male,21,Mumbai,2024-02-23,0
1834,Arjun Kulkarni,Male,31,Mumbai,2023-07-29,1
1835,Anushka Chopra,Female,39,Kolkata,2024-04-13,0
1836,Shreya Verma,Female,43,Pune,2023-11-17,0
1837,Siddharth Gupta,Male,48,Hyderabad,2023-02-13,0
1838,Siddharth Mukherjee,Male,21,Hyderabad,2024-02-01,0
1839,Abhishek Joshi,Male,44,Hyderabad,2023-11-08,0
1840,Deepika Reddy,Female,37,Hyderabad,2023-02-25,0
1841,Manish Nambiar,Male,24,Hyderabad,2024-05-27,1
1842,Pranav Kulkarni,Male,47,Delhi,2023-01-26,1
1843,Manish Patel,Male,39,Delhi,2023-06-17,0
1844,Rohan Gupta,Male,47,Kolkata,2024-01-07,1
1845,Bhavna Malhotra,Female,29,Pune,2024-01-23,0
1846,Kunal Singh,Male,28,Pune,2023-06-16,0
1847,Harsh Verma,Male,38,Hyderabad,2023-11-13,0
1848,Shruti Nambiar,Female,26,Mumbai,2023-05-15,0
1849,Rakesh Mehta,Male,48,Bangalore,2024-05-24,0
1850,Rakesh Chopra,Male,32,Mumbai,2024-05-02,0
1851,Sneha Bhat,Female,19,Pune,2023-09-08,0
1852,Anushka Nambiar,Female,32,Pune,2023-02-20,1
1853,Tanmay Das,Male,28,Bangalore,2023-02-03,0
1854,Tanvi Patel,Female,25,Bangalore,2024-03-02,0
1855,Ayush Joshi,Male,30,Pune,2024-04-11,0
1856,Ananya Patel,Female,38,Chennai,2023-11-27,0
1857,Sneha Kulkarni,Female,23,Chennai,2023-10-27,0
1858,Harsh Mehta,Male,52,Delhi,2024-02-28,0
1859,Rakesh Verma,Male,52,Bangalore,2023-03-31,0
1860,Kavya Bhat,Female,39,Chennai,2023-09-23,0
1861,Neha Bhat,Female,50,Pune,2024-06-16,0
1862,Aditi Reddy,Female,33,Pune,2023-10-25,0
1863,Aditya Sharma,Male,26,Hyderabad,2023-08-01,0
1864,Kavya Verma,Female,41,Delhi,2023-08-06,1
1865,Harsh Joshi,Male,23,Delhi,2023-11-12,1
1866,Priya Gupta,Female,40,Kolkata,2023-12-16,0
1867,Kunal Rao,Male,40,Delhi,2024-05-05,0
1868,Tanmay Iyer,Male,28,Hyderabad,2024-04-16,0
1869,Deepika Kulkarni,Female,22,Kolkata,2024-06-17,1
1870,Simran Mukherjee,Female,32,Bangalore,2023-12-06,0
1871,Sneha Iyer,Female,20,Delhi,2023-12-14,0
1872,Anand Bhat,Male,30,Hyderabad,2023-04-30,0
1873,Komal Singh,Female,21,Kolkata,2023-10-06,0
1874,Swati Das,Female,38,Hyderabad,2023-08-10,0
1875,Aditya Das,Male,21,Chennai,2023-07-26,0
1876,Pallavi Sharma,Female,49,Chennai,2024-05-27,1
1877,Aditi Malhotra,Female,39,Delhi,2023-05-27,0
1878,Siddharth Pillai,Male,32,Mumbai,2023-02-07,0
1879,Rahul Joshi,Male,24,Bangalore,2023-12-08,0
1880,Aditya Malhotra,Male,38,Chennai,2023-01-24,0
1881,Isha Rao,Female,31,Delhi,2023-07-17,1
1882,Deepika Pillai,Female,36,Bangalore,2023-06-02,1
1883,Rahul Bhat,Male,51,Pune,2023-04-15,1
1884,Simran Singh,Female,28,Delhi,2023-10-18,0
